OrderID,CustomerID,EmployeeID,ProductID,OrderDate,Quantity,UnitPrice,UnitCost,DiscountPct
4183,419,18,21,2025-09-19,3,527487,336000,0.2
4184,378,20,42,2024-08-12,1,387805,204000,0.2
4185,81,16,29,2025-12-18,2,147705,110000,0.15
4186,459,19,24,2024-06-12,5,510411,408000,0.0
4187,334,2,16,2024-12-22,4,150904,81000,0.05
4188,65,14,39,2024-03-01,5,275775,169000,0.15
4189,331,11,92,2025-02-08,4,759219,396000,0.15
4190,330,10,22,2025-07-20,4,353698,252000,0.05
4191,136,20,46,2025-05-15,2,181428,126000,0.2
4192,232,1,96,2024-01-24,5,110974,65000,0.1
4193,418,1,65,2024-11-04,5,173690,128000,0.15
4194,434,1,54,2025-02-26,4,295710,156000,0.1
4195,341,4,22,2024-01-11,1,353698,252000,0.2
4196,85,6,73,2024-02-17,2,148321,84000,0.2
4197,452,8,99,2024-11-02,1,754227,445000,0.1
4198,278,19,80,2024-09-22,1,341486,186000,0.1
4199,461,6,5,2024-06-26,5,501235,278000,0.05
4200,89,1,45,2024-07-30,2,732045,452000,0.05
4201,21,5,22,2024-03-09,2,353698,252000,0.1
4202,59,20,48,2024-03-01,3,725534,462000,0.1
4203,169,2,94,2024-10-17,2,98417,77000,0.1
4204,417,18,29,2025-05-31,4,147705,110000,0.2
4205,100,8,72,2025-09-30,3,531452,441000,0.05
4206,202,6,25,2024-09-09,2,356587,291000,0.1
4207,416,18,76,2024-01-08,4,67949,56000,0.05
4208,331,8,4,2025-07-05,3,213367,177000,0.2
4209,47,6,16,2024-10-03,2,150904,81000,0.1
4210,385,20,75,2024-12-07,1,615439,387000,0.15
4211,315,5,51,2025-09-07,3,525757,280000,0.2
4212,496,16,8,2024-09-05,1,506180,391000,0.05
4213,236,10,52,2025-05-07,2,107522,76000,0.0
4214,34,1,76,2024-06-12,3,67949,56000,0.1
4215,329,3,50,2024-10-01,2,244295,174000,0.2
4216,319,4,73,2024-12-16,2,148321,84000,0.15
4217,229,3,76,2025-02-09,2,67949,56000,0.05
4218,191,8,90,2025-05-08,2,260462,156000,0.0
4219,438,9,93,2025-03-09,4,781223,436000,0.05
4220,437,17,61,2025-11-14,3,184225,100000,0.05
4221,53,5,81,2025-01-27,4,402769,257000,0.1
4222,62,15,90,2025-03-11,1,260462,156000,0.2
4223,293,19,99,2024-01-05,2,754227,445000,0.0
4224,448,5,21,2024-11-18,5,527487,336000,0.1
4225,362,4,35,2024-06-19,1,801865,464000,0.05
4226,182,1,9,2024-12-05,3,449456,257000,0.05
4227,369,5,41,2024-08-02,1,579025,345000,0.1
4228,122,2,13,2024-11-02,5,670509,409000,0.0
4229,237,5,67,2025-08-28,4,327734,181000,0.15
4230,192,9,34,2024-05-09,4,886449,498000,0.2
4231,280,8,17,2025-05-28,2,195974,134000,0.0
4232,478,18,91,2025-12-18,3,128108,89000,0.1
4233,155,18,15,2024-01-08,5,564164,320000,0.05
4234,253,13,62,2025-03-17,4,230470,154000,0.0
4235,388,6,74,2024-08-28,2,481960,308000,0.05
4236,182,4,76,2025-03-16,5,67949,56000,0.2
4237,175,15,46,2024-06-18,5,181428,126000,0.0
4238,141,2,92,2025-03-19,5,759219,396000,0.1
4239,377,17,67,2025-01-02,3,327734,181000,0.2
4240,499,11,68,2024-06-24,2,380357,285000,0.2
4241,208,6,90,2024-05-18,4,260462,156000,0.15
4242,247,5,3,2025-02-11,5,285890,144000,0.1
4243,157,7,85,2025-01-06,5,572260,305000,0.05
4244,403,19,100,2024-03-23,3,130122,92000,0.1
4245,89,6,51,2024-06-11,2,525757,280000,0.2
4246,94,12,45,2025-06-30,1,732045,452000,0.0
4247,229,6,94,2024-11-03,4,98417,77000,0.05
4248,390,9,71,2025-08-26,4,899254,479000,0.05
4249,406,6,24,2024-06-22,1,510411,408000,0.0
4250,292,19,32,2024-10-21,3,484101,322000,0.0
4251,311,14,23,2024-01-14,5,435414,346000,0.0
4252,69,14,51,2024-02-10,2,525757,280000,0.15
4253,424,2,52,2024-12-16,1,107522,76000,0.1
4254,95,3,75,2024-07-17,3,615439,387000,0.15
4255,368,8,62,2024-01-20,3,230470,154000,0.0
4256,295,8,79,2024-03-27,1,250982,148000,0.0
4257,318,6,32,2025-07-05,3,484101,322000,0.05
4258,48,3,18,2025-04-19,2,542999,398000,0.1
4259,356,2,76,2024-01-06,2,67949,56000,0.15
4260,237,16,54,2024-05-27,1,295710,156000,0.2
4261,144,13,85,2025-02-13,1,572260,305000,0.1
4262,500,14,15,2025-04-30,4,564164,320000,0.0
4263,363,17,17,2024-08-11,4,195974,134000,0.1
4264,294,11,92,2024-01-16,3,759219,396000,0.0
4265,139,14,30,2024-07-23,4,836817,422000,0.05
4266,76,8,12,2025-11-05,4,200189,128000,0.15
4267,403,14,87,2024-07-21,1,866392,494000,0.05
4268,145,3,15,2024-09-22,1,564164,320000,0.2
4269,367,4,56,2024-07-23,3,863852,432000,0.05
4270,60,7,50,2024-10-21,3,244295,174000,0.1
4271,338,13,59,2025-04-26,2,468552,288000,0.15
4272,458,2,67,2025-03-06,3,327734,181000,0.15
4273,150,6,55,2025-09-10,2,78058,57000,0.1
4274,415,3,80,2025-03-14,1,341486,186000,0.1
4275,262,18,61,2024-04-12,3,184225,100000,0.1
4276,318,20,57,2025-05-21,1,683509,406000,0.0
4277,358,6,73,2024-11-02,2,148321,84000,0.05
4278,113,15,6,2025-07-27,2,618850,348000,0.1
4279,394,16,40,2024-03-20,3,612399,307000,0.1
4280,220,11,22,2024-12-19,2,353698,252000,0.1
4281,131,15,26,2025-08-09,5,579595,443000,0.15
4282,448,10,73,2025-01-02,1,148321,84000,0.05
4283,194,5,99,2024-08-18,5,754227,445000,0.1
4284,144,15,54,2024-02-12,5,295710,156000,0.2
4285,376,9,23,2025-03-20,2,435414,346000,0.2
4286,174,8,9,2025-09-01,1,449456,257000,0.0
4287,380,9,65,2025-05-08,3,173690,128000,0.1
4288,121,11,23,2024-10-12,1,435414,346000,0.15
4289,428,2,100,2024-01-17,5,130122,92000,0.2
4290,40,9,75,2025-06-30,2,615439,387000,0.15
4291,251,14,87,2024-11-08,4,866392,494000,0.0
4292,234,17,95,2024-08-15,1,377246,224000,0.1
4293,235,2,67,2024-08-05,3,327734,181000,0.1
4294,386,15,51,2025-07-09,4,525757,280000,0.0
4295,459,14,84,2024-09-19,3,133333,78000,0.15
4296,207,18,60,2024-08-27,2,272251,183000,0.15
4297,45,17,9,2025-12-11,3,449456,257000,0.1
4298,18,2,48,2025-08-07,5,725534,462000,0.2
4299,86,19,20,2025-12-13,4,188439,117000,0.15
4300,172,2,15,2024-11-11,1,564164,320000,0.2
4301,11,10,90,2025-01-29,4,260462,156000,0.2
4302,18,11,31,2025-03-14,3,317221,202000,0.15
4303,137,14,5,2025-03-30,2,501235,278000,0.05
4304,14,13,76,2024-08-04,5,67949,56000,0.05
4305,419,13,62,2024-01-23,4,230470,154000,0.05
4306,94,6,61,2024-05-18,1,184225,100000,0.2
4307,329,9,54,2025-08-11,4,295710,156000,0.15
4308,395,17,100,2024-01-17,1,130122,92000,0.2
4309,169,7,58,2025-03-17,5,282366,172000,0.2
4310,199,16,65,2024-02-17,3,173690,128000,0.2
4311,105,10,97,2025-02-28,2,246451,166000,0.2
4312,317,17,88,2025-12-11,2,141570,73000,0.2
4313,380,11,97,2024-01-25,4,246451,166000,0.15
4314,327,10,82,2025-11-17,3,354688,203000,0.0
4315,356,15,74,2024-04-30,2,481960,308000,0.05
4316,392,3,8,2025-03-08,3,506180,391000,0.2
4317,209,13,70,2024-01-31,4,651468,327000,0.15
4318,206,6,27,2024-03-12,2,381913,245000,0.0
4319,484,19,74,2024-07-15,1,481960,308000,0.15
4320,42,19,75,2025-09-22,2,615439,387000,0.2
4321,288,5,69,2024-05-02,2,214926,121000,0.15
4322,238,3,54,2024-08-26,3,295710,156000,0.05
4323,422,10,59,2025-03-09,1,468552,288000,0.2
4324,301,10,79,2025-02-18,3,250982,148000,0.05
4325,303,18,21,2025-12-13,1,527487,336000,0.05
4326,395,8,88,2025-11-21,2,141570,73000,0.0
4327,10,4,42,2025-12-09,3,387805,204000,0.2
4328,215,15,37,2025-09-17,3,466547,278000,0.2
4329,33,20,4,2024-07-02,4,213367,177000,0.2
4330,2,12,44,2024-07-13,5,533229,334000,0.15
4331,491,9,34,2024-06-15,5,886449,498000,0.2
4332,338,8,30,2024-10-11,5,836817,422000,0.2
4333,372,18,7,2025-04-22,2,571254,384000,0.0
4334,441,1,15,2025-05-29,4,564164,320000,0.15
4335,114,4,50,2025-11-10,4,244295,174000,0.1
4336,53,13,44,2024-02-23,5,533229,334000,0.2
4337,73,17,84,2025-11-04,3,133333,78000,0.2
4338,482,15,12,2024-07-23,3,200189,128000,0.0
4339,28,20,100,2025-05-02,1,130122,92000,0.0
4340,229,2,20,2024-02-13,4,188439,117000,0.1
4341,277,2,27,2025-10-06,1,381913,245000,0.2
4342,206,5,67,2024-06-12,1,327734,181000,0.15
4343,282,6,68,2025-02-28,2,380357,285000,0.2
4344,168,1,84,2025-06-23,3,133333,78000,0.1
4345,265,17,85,2024-05-30,1,572260,305000,0.15
4346,95,15,85,2025-08-01,5,572260,305000,0.1
4347,215,18,81,2024-03-18,3,402769,257000,0.0
4348,58,20,1,2025-12-02,4,234738,139000,0.2
4349,208,13,50,2025-04-28,1,244295,174000,0.05
4350,272,5,17,2024-02-03,1,195974,134000,0.2
4351,234,2,3,2024-05-02,2,285890,144000,0.2
4352,345,9,82,2024-07-18,2,354688,203000,0.15
4353,412,20,36,2024-11-29,3,236121,173000,0.05
4354,268,16,49,2024-12-08,2,432853,263000,0.1
4355,377,10,1,2024-01-12,1,234738,139000,0.05
4356,337,12,85,2024-06-15,2,572260,305000,0.1
4357,300,3,28,2024-01-20,4,158902,91000,0.2
4358,128,1,20,2025-01-07,2,188439,117000,0.15
4359,232,13,24,2025-08-06,5,510411,408000,0.1
4360,193,15,91,2025-09-16,1,128108,89000,0.05
4361,193,11,1,2024-09-05,2,234738,139000,0.1
4362,182,8,18,2024-12-26,3,542999,398000,0.0
4363,386,3,90,2025-05-28,4,260462,156000,0.1
4364,399,9,90,2025-01-11,5,260462,156000,0.15
4365,424,9,87,2025-02-13,1,866392,494000,0.05
4366,181,19,66,2024-05-01,5,636541,341000,0.05
4367,190,9,58,2025-06-14,4,282366,172000,0.05
4368,102,5,92,2024-06-04,4,759219,396000,0.15
4369,207,15,30,2025-01-25,4,836817,422000,0.0
4370,146,19,78,2025-02-21,5,201181,104000,0.2
4371,159,19,10,2025-08-18,2,728704,377000,0.1
4372,488,9,63,2024-02-21,2,639248,338000,0.05
4373,95,6,24,2025-01-31,5,510411,408000,0.2
4374,6,13,53,2024-05-11,5,269183,146000,0.2
4375,486,19,54,2025-04-09,4,295710,156000,0.0
4376,457,12,75,2024-07-12,4,615439,387000,0.05
4377,337,5,49,2025-09-07,5,432853,263000,0.2
4378,111,11,76,2024-09-10,5,67949,56000,0.2
4379,285,17,97,2025-02-13,5,246451,166000,0.15
4380,96,12,60,2025-09-17,4,272251,183000,0.15
4381,63,8,100,2024-11-04,4,130122,92000,0.0
4382,268,9,33,2024-02-20,5,420924,285000,0.05
4383,103,20,78,2024-12-01,2,201181,104000,0.0
4384,80,5,68,2024-03-27,2,380357,285000,0.2
4385,460,3,52,2024-01-05,1,107522,76000,0.0
4386,338,15,38,2025-10-30,3,313675,175000,0.0
4387,490,10,52,2024-03-09,2,107522,76000,0.2
4388,375,19,95,2024-10-18,2,377246,224000,0.0
4389,9,7,10,2024-05-01,2,728704,377000,0.1
4390,78,18,67,2024-11-25,5,327734,181000,0.15
4391,314,18,61,2025-08-28,2,184225,100000,0.0
4392,82,5,56,2024-10-31,3,863852,432000,0.15
4393,497,5,38,2025-09-27,1,313675,175000,0.1
4394,173,8,8,2024-08-27,5,506180,391000,0.05
4395,220,20,4,2025-03-12,5,213367,177000,0.15
4396,464,20,14,2025-07-26,5,615107,440000,0.1
4397,472,2,52,2025-07-12,2,107522,76000,0.2
4398,68,1,84,2025-06-30,3,133333,78000,0.15
4399,322,1,11,2024-09-08,4,501111,364000,0.1
4400,52,17,58,2025-02-22,5,282366,172000,0.15
4401,79,10,56,2025-05-06,5,863852,432000,0.1
4402,252,9,1,2024-11-10,3,234738,139000,0.05
4403,494,3,16,2024-08-18,2,150904,81000,0.1
4404,317,11,85,2025-11-07,2,572260,305000,0.15
4405,255,16,52,2024-02-23,1,107522,76000,0.0
4406,255,12,64,2024-03-16,2,81699,58000,0.05
4407,388,19,8,2024-03-29,2,506180,391000,0.15
4408,356,11,98,2024-05-30,2,252844,145000,0.0
4409,303,7,80,2024-03-13,5,341486,186000,0.2
4410,236,2,67,2024-08-03,4,327734,181000,0.05
4411,437,10,25,2024-10-27,3,356587,291000,0.05
4412,312,1,36,2025-07-17,4,236121,173000,0.1
4413,14,15,100,2025-03-17,3,130122,92000,0.15
4414,397,8,96,2024-05-11,5,110974,65000,0.15
4415,429,16,41,2025-12-09,1,579025,345000,0.0
4416,37,16,53,2025-09-14,3,269183,146000,0.0
4417,46,16,81,2024-12-31,1,402769,257000,0.2
4418,304,12,89,2025-07-05,2,273964,141000,0.05
4419,99,9,11,2025-01-27,3,501111,364000,0.1
4420,407,12,5,2025-07-25,5,501235,278000,0.0
4421,279,3,66,2024-12-20,1,636541,341000,0.1
4422,134,9,94,2025-04-07,1,98417,77000,0.1
4423,188,8,92,2025-11-16,5,759219,396000,0.15
4424,332,16,78,2024-02-18,1,201181,104000,0.15
4425,6,19,61,2024-10-18,1,184225,100000,0.0
4426,458,10,32,2024-11-22,1,484101,322000,0.1
4427,390,8,16,2024-01-19,5,150904,81000,0.1
4428,42,18,78,2024-07-01,5,201181,104000,0.05
4429,202,6,4,2025-01-26,2,213367,177000,0.2
4430,191,18,99,2025-06-10,1,754227,445000,0.05
4431,498,1,71,2025-10-05,4,899254,479000,0.1
4432,7,5,85,2025-07-07,4,572260,305000,0.2
4433,358,11,51,2025-09-14,3,525757,280000,0.05
4434,224,20,12,2025-12-09,4,200189,128000,0.1
4435,370,14,27,2024-12-16,2,381913,245000,0.05
4436,310,15,17,2024-07-13,2,195974,134000,0.0
4437,465,17,39,2025-05-30,3,275775,169000,0.0
4438,259,20,7,2024-02-13,4,571254,384000,0.15
4439,87,2,72,2025-09-02,4,531452,441000,0.0
4440,315,3,87,2025-12-17,1,866392,494000,0.2
4441,48,7,70,2024-03-21,3,651468,327000,0.05
4442,52,4,88,2025-01-22,2,141570,73000,0.15
4443,174,18,43,2025-07-20,5,288284,203000,0.1
4444,124,6,7,2025-02-12,3,571254,384000,0.05
4445,336,13,85,2025-08-31,1,572260,305000,0.0
4446,345,6,5,2025-12-01,3,501235,278000,0.15
4447,308,16,19,2024-08-19,1,484036,311000,0.1
4448,488,9,87,2025-05-03,1,866392,494000,0.15
4449,372,2,47,2025-05-06,3,325148,173000,0.1
4450,228,3,69,2024-03-22,2,214926,121000,0.05
4451,294,11,38,2025-09-24,4,313675,175000,0.0
4452,216,16,94,2024-10-05,2,98417,77000,0.2
4453,93,8,50,2025-02-21,4,244295,174000,0.05
4454,187,8,42,2024-01-03,5,387805,204000,0.15
4455,379,18,2,2024-03-16,2,457712,313000,0.15
4456,249,18,39,2025-01-17,1,275775,169000,0.05
4457,265,13,58,2025-02-01,1,282366,172000,0.05
4458,122,2,7,2025-02-06,3,571254,384000,0.0
4459,425,1,51,2025-03-20,4,525757,280000,0.05
4460,455,3,48,2025-06-27,1,725534,462000,0.05
4461,320,18,83,2024-01-09,4,147849,97000,0.1
4462,301,2,76,2024-08-09,1,67949,56000,0.0
4463,413,8,76,2024-03-01,1,67949,56000,0.05
4464,70,1,82,2025-01-08,1,354688,203000,0.05
4465,353,7,78,2024-06-10,3,201181,104000,0.1
4466,240,20,99,2025-08-05,4,754227,445000,0.1
4467,333,6,47,2025-08-11,2,325148,173000,0.0
4468,367,18,51,2025-09-30,1,525757,280000,0.0
4469,179,16,56,2025-04-19,1,863852,432000,0.05
4470,323,19,38,2024-10-06,3,313675,175000,0.1
4471,383,18,18,2024-10-19,1,542999,398000,0.1
4472,116,17,78,2024-12-03,3,201181,104000,0.1
4473,323,18,12,2024-01-17,1,200189,128000,0.2
4474,179,12,16,2025-02-02,5,150904,81000,0.2
4475,391,11,68,2024-10-16,2,380357,285000,0.1
4476,306,12,51,2024-06-20,4,525757,280000,0.05
4477,254,2,20,2025-09-23,1,188439,117000,0.15
4478,121,14,41,2024-01-13,4,579025,345000,0.15
4479,278,14,14,2024-11-13,4,615107,440000,0.05
4480,230,5,4,2024-10-30,4,213367,177000,0.0
4481,68,7,97,2024-01-17,4,246451,166000,0.15
4482,187,1,46,2025-05-31,1,181428,126000,0.1
4483,3,3,10,2025-11-28,3,728704,377000,0.05
4484,255,4,57,2025-03-09,2,683509,406000,0.0
4485,270,15,41,2024-12-21,4,579025,345000,0.0
4486,92,9,74,2024-05-12,1,481960,308000,0.1
4487,303,11,39,2024-09-08,1,275775,169000,0.05
4488,29,13,40,2024-09-28,4,612399,307000,0.2
4489,349,11,34,2024-04-09,3,886449,498000,0.05
4490,164,15,89,2024-02-25,4,273964,141000,0.2
4491,478,17,16,2025-10-20,5,150904,81000,0.0
4492,223,10,82,2025-02-11,5,354688,203000,0.2
4493,220,11,92,2024-08-07,4,759219,396000,0.2
4494,100,11,50,2024-08-28,1,244295,174000,0.2
4495,322,18,92,2024-09-27,5,759219,396000,0.15
4496,192,15,59,2024-01-08,4,468552,288000,0.2
4497,245,16,7,2025-12-11,2,571254,384000,0.05
4498,126,1,94,2024-09-28,1,98417,77000,0.2
4499,84,1,83,2024-07-09,1,147849,97000,0.2
4500,124,7,78,2025-05-15,3,201181,104000,0.15
4501,246,7,25,2025-12-16,2,356587,291000,0.2
4502,441,13,88,2025-08-02,2,141570,73000,0.05
4503,445,18,38,2024-07-09,3,313675,175000,0.0
4504,418,13,18,2024-06-16,3,542999,398000,0.05
4505,335,6,59,2025-08-30,4,468552,288000,0.2
4506,471,8,34,2025-04-29,2,886449,498000,0.15
4507,445,11,80,2025-07-01,2,341486,186000,0.05
4508,123,6,84,2024-05-19,2,133333,78000,0.0
4509,353,1,3,2024-09-14,5,285890,144000,0.0
4510,117,6,9,2024-07-12,4,449456,257000,0.2
4511,109,10,67,2024-05-21,3,327734,181000,0.1
4512,269,5,64,2025-08-28,1,81699,58000,0.2
4513,420,11,78,2024-12-05,1,201181,104000,0.15
4514,176,5,11,2025-12-07,3,501111,364000,0.1
4515,224,19,50,2024-11-27,1,244295,174000,0.15
4516,104,18,89,2024-03-12,5,273964,141000,0.2
4517,367,13,29,2024-01-04,1,147705,110000,0.0
4518,80,6,37,2025-11-20,2,466547,278000,0.05
4519,253,15,100,2024-05-11,4,130122,92000,0.05
4520,481,3,60,2024-07-27,4,272251,183000,0.05
4521,206,10,54,2025-02-11,5,295710,156000,0.0
4522,2,7,94,2025-03-29,4,98417,77000,0.0
4523,194,2,72,2024-08-31,3,531452,441000,0.0
4524,320,17,43,2024-06-22,5,288284,203000,0.1
4525,373,2,39,2024-03-27,2,275775,169000,0.1
4526,68,16,82,2024-02-24,4,354688,203000,0.1
4527,401,12,35,2025-04-29,1,801865,464000,0.15
4528,216,5,65,2025-04-09,2,173690,128000,0.15
4529,426,6,48,2025-03-16,5,725534,462000,0.0
4530,208,7,2,2025-12-24,1,457712,313000,0.05
4531,485,14,66,2024-09-25,3,636541,341000,0.15
4532,230,9,94,2025-08-10,1,98417,77000,0.1
4533,301,7,41,2025-10-23,5,579025,345000,0.15
4534,358,19,14,2025-08-24,5,615107,440000,0.05
4535,363,9,87,2025-07-08,4,866392,494000,0.2
4536,468,17,77,2025-09-05,1,92902,58000,0.1
4537,456,11,55,2025-09-27,1,78058,57000,0.2
4538,360,7,41,2025-09-03,1,579025,345000,0.1
4539,111,5,19,2024-10-30,4,484036,311000,0.15
4540,458,13,17,2024-09-20,2,195974,134000,0.2
4541,368,18,13,2024-06-09,2,670509,409000,0.0
4542,444,4,75,2025-11-07,5,615439,387000,0.0
4543,478,11,43,2025-07-29,5,288284,203000,0.1
4544,359,3,30,2024-01-05,3,836817,422000,0.0
4545,471,6,24,2025-12-16,4,510411,408000,0.15
4546,361,10,18,2025-06-27,2,542999,398000,0.2
4547,83,11,64,2025-10-14,3,81699,58000,0.05
4548,252,3,51,2025-12-13,4,525757,280000,0.2
4549,466,5,66,2024-05-24,5,636541,341000,0.2
4550,280,16,27,2025-10-20,4,381913,245000,0.2
4551,35,13,8,2024-10-24,3,506180,391000,0.2
4552,40,7,67,2025-12-15,1,327734,181000,0.15
4553,190,13,90,2025-10-19,3,260462,156000,0.2
4554,275,9,40,2025-09-05,4,612399,307000,0.2
4555,220,15,51,2025-06-11,1,525757,280000,0.1
4556,99,18,80,2025-01-31,3,341486,186000,0.2
4557,79,7,31,2025-03-31,1,317221,202000,0.2
4558,31,19,51,2025-07-10,1,525757,280000,0.0
4559,206,5,19,2025-01-28,4,484036,311000,0.0
4560,183,11,1,2024-11-26,1,234738,139000,0.15
4561,487,9,94,2025-02-20,4,98417,77000,0.2
4562,166,11,43,2025-02-12,4,288284,203000,0.2
4563,52,6,97,2024-12-26,3,246451,166000,0.15
4564,3,1,33,2024-10-08,4,420924,285000,0.15
4565,173,17,7,2025-04-02,4,571254,384000,0.2
4566,350,2,54,2024-10-25,5,295710,156000,0.05
4567,181,9,46,2025-01-26,1,181428,126000,0.15
4568,457,9,42,2024-06-28,1,387805,204000,0.05
4569,302,20,39,2025-06-08,3,275775,169000,0.0
4570,411,7,61,2024-05-27,3,184225,100000,0.0
4571,219,1,26,2025-07-01,5,579595,443000,0.15
4572,445,2,66,2025-04-26,2,636541,341000,0.1
4573,491,8,94,2024-01-21,1,98417,77000,0.15
4574,153,9,53,2025-09-29,2,269183,146000,0.0
4575,211,2,20,2025-10-20,2,188439,117000,0.2
4576,277,20,23,2024-02-19,1,435414,346000,0.1
4577,312,9,95,2024-02-01,5,377246,224000,0.05
4578,343,19,96,2024-10-02,1,110974,65000,0.05
4579,34,20,2,2025-10-15,5,457712,313000,0.15
4580,450,16,61,2025-08-12,5,184225,100000,0.15
4581,285,9,18,2024-06-05,3,542999,398000,0.1
4582,313,9,15,2025-02-02,2,564164,320000,0.1
4583,469,2,68,2024-11-21,1,380357,285000,0.1
4584,385,16,60,2025-01-21,2,272251,183000,0.1
4585,165,16,39,2025-08-09,5,275775,169000,0.0
4586,347,1,82,2024-09-14,2,354688,203000,0.2
4587,72,14,44,2024-02-16,5,533229,334000,0.2
4588,139,5,1,2024-09-13,2,234738,139000,0.2
4589,182,17,84,2024-04-02,1,133333,78000,0.05
4590,144,20,77,2025-06-17,2,92902,58000,0.1
4591,79,2,3,2024-11-15,4,285890,144000,0.05
4592,341,15,30,2025-03-26,1,836817,422000,0.2
4593,236,12,61,2025-03-23,3,184225,100000,0.2
4594,159,3,79,2025-11-03,3,250982,148000,0.0
4595,268,6,66,2025-12-04,4,636541,341000,0.1
4596,387,5,26,2025-06-18,1,579595,443000,0.2
4597,357,17,78,2025-02-09,3,201181,104000,0.2
4598,82,8,36,2025-03-06,1,236121,173000,0.2
4599,16,12,83,2025-03-15,2,147849,97000,0.05
4600,388,9,93,2025-09-29,5,781223,436000,0.15
4601,150,17,22,2025-05-07,4,353698,252000,0.15
4602,359,1,27,2024-07-16,1,381913,245000,0.15
4603,110,3,50,2025-08-27,4,244295,174000,0.05
4604,240,18,48,2024-04-02,1,725534,462000,0.2
4605,454,13,65,2024-05-30,2,173690,128000,0.1
4606,213,20,47,2024-11-15,3,325148,173000,0.2
4607,476,5,71,2025-03-06,5,899254,479000,0.0
4608,113,16,31,2024-05-27,2,317221,202000,0.15
4609,485,19,16,2025-05-29,4,150904,81000,0.2
4610,242,19,4,2024-08-21,2,213367,177000,0.05
4611,422,9,8,2024-11-19,1,506180,391000,0.15
4612,344,18,92,2024-02-26,5,759219,396000,0.15
4613,166,9,36,2025-08-17,4,236121,173000,0.15
4614,161,11,10,2025-05-23,4,728704,377000,0.15
4615,420,18,26,2024-03-20,5,579595,443000,0.2
4616,384,7,70,2025-04-08,5,651468,327000,0.0
4617,299,3,60,2024-12-27,5,272251,183000,0.0
4618,286,19,42,2024-02-29,4,387805,204000,0.2
4619,391,13,39,2025-09-15,3,275775,169000,0.2
4620,259,9,22,2024-08-03,4,353698,252000,0.2
4621,106,17,71,2025-02-24,5,899254,479000,0.15
4622,246,13,3,2025-12-02,2,285890,144000,0.0
4623,205,4,11,2025-08-30,2,501111,364000,0.05
4624,324,11,24,2024-01-29,1,510411,408000,0.2
4625,52,5,95,2025-07-13,1,377246,224000,0.2
4626,199,4,73,2025-10-21,5,148321,84000,0.2
4627,424,16,66,2025-10-26,2,636541,341000,0.0
4628,19,4,1,2025-09-02,4,234738,139000,0.15
4629,113,16,7,2024-05-15,4,571254,384000,0.2
4630,74,13,100,2025-07-22,2,130122,92000,0.2
4631,141,17,71,2024-08-17,5,899254,479000,0.05
4632,462,15,85,2025-09-14,4,572260,305000,0.1
4633,216,16,6,2024-02-15,2,618850,348000,0.1
4634,212,17,42,2025-09-20,4,387805,204000,0.2
4635,182,15,94,2024-12-12,2,98417,77000,0.05
4636,379,4,2,2024-08-29,4,457712,313000,0.15
4637,166,11,99,2024-04-12,2,754227,445000,0.05
4638,347,2,44,2025-03-26,1,533229,334000,0.1
4639,245,20,46,2025-06-21,2,181428,126000,0.0
4640,364,9,78,2024-10-07,2,201181,104000,0.2
4641,261,18,34,2025-01-11,1,886449,498000,0.1
4642,33,10,27,2024-11-14,1,381913,245000,0.0
4643,480,8,62,2024-06-05,1,230470,154000,0.0
4644,206,18,83,2024-07-22,3,147849,97000,0.0
4645,385,13,57,2025-10-04,1,683509,406000,0.1
4646,381,2,100,2024-03-17,5,130122,92000,0.2
4647,229,18,75,2025-09-24,4,615439,387000,0.15
4648,499,10,7,2025-10-16,2,571254,384000,0.05
4649,263,10,100,2025-03-12,3,130122,92000,0.1
4650,415,10,34,2025-08-11,4,886449,498000,0.15
4651,489,10,4,2025-03-13,2,213367,177000,0.15
4652,481,5,3,2024-08-11,1,285890,144000,0.15
4653,389,16,79,2024-08-11,3,250982,148000,0.15
4654,299,16,65,2024-12-29,2,173690,128000,0.0
4655,466,5,47,2025-09-07,4,325148,173000,0.05
4656,261,13,85,2024-04-16,4,572260,305000,0.05
4657,290,3,72,2024-05-19,2,531452,441000,0.0
4658,339,10,43,2025-12-23,5,288284,203000,0.1
4659,90,10,83,2024-08-20,2,147849,97000,0.05
4660,282,12,12,2024-03-11,4,200189,128000,0.1
4661,299,14,81,2024-09-10,3,402769,257000,0.2
4662,154,10,50,2024-07-31,1,244295,174000,0.15
4663,91,4,50,2025-02-02,4,244295,174000,0.1
4664,146,3,45,2025-07-11,5,732045,452000,0.1
4665,59,14,81,2025-09-16,4,402769,257000,0.1
4666,7,6,9,2024-12-10,4,449456,257000,0.0
4667,49,13,22,2025-11-11,1,353698,252000,0.2
4668,428,10,73,2025-10-23,5,148321,84000,0.0
4669,342,16,13,2024-10-07,2,670509,409000,0.1
4670,419,18,50,2024-09-18,1,244295,174000,0.2
4671,14,5,27,2024-10-21,4,381913,245000,0.15
4672,148,8,76,2025-02-18,2,67949,56000,0.2
4673,493,12,26,2025-03-10,1,579595,443000,0.05
4674,300,13,96,2025-10-23,1,110974,65000,0.2
4675,457,7,91,2025-07-25,2,128108,89000,0.0
4676,64,20,54,2025-04-15,4,295710,156000,0.15
4677,223,3,96,2025-02-27,4,110974,65000,0.15
4678,469,8,1,2025-02-07,2,234738,139000,0.1
4679,407,5,36,2024-05-17,2,236121,173000,0.0
4680,302,18,18,2025-09-20,2,542999,398000,0.1
